k_h
"{'based on tv series': 1, 'secret': 1, 'guilty': 1, 'sheriff': 1, 'reconnect': 1, 'halfway house': 1, 'adoptive parents': 1, 'felony': 1, 'committing suicide': 1, 'prison': 0, 'past': 0, 'society': 0, 'officer': 0, 'prisoner': 0, 'police': 0, 'police officer': 0, 'redemption': 0, 'judgment': 0, 'misjudgement': 0, 'parole officer': 0, 'roommate': 0, 'anger': 0, 'drug addict': 0, 'skinning fish': 0, 'desperate': 0, 'challenge': 0, 'eviction': 0, 'farmhouse': 0, 'cop killer': 0, 'disruption': 0, 'vengeance': 0, 'assembly line': 0, 'confession': 0, 'lawyer': 0, 'suburb': 0, 'release plan': 0, 'car crash': 0, 'carpentry': 0, 'broken rib': 0, 'concussion': 0, 'pro bono': 0, 'child protection services': 0, 'adoption system': 0, 'skyline': 0, 'gardening': 0, 'bonsai tree': 0, 'known felon': 0, 'baby shoes': 0, 'shotgun': 0, 'adultery': 0}"
"{'city in title': 0, 'city name in title': 0, 'love': 0, 'life': 0, 'trip': 0, 'couple': 0, 'teenager': 0, 'young': 0, 'paramount plus': 0, 'based on novel': 0}"
"{'art': 1, 'psychological drama': 0, 'f word': 0, 'profanity': 0}"
"{'water': 1, 'ring': 1, 'swimming pool': 1, 'caucasian': 1, 'trapped': 0, 'swimming': 0, 'pool': 0, 'holding breath': 0, 'underwater': 0, 'survival': 0}"
"{'gay': 1, 'gay character': 1, 'gay straight relations': 1, 'based on tv series': 0, 'reunion': 0, 'revival': 0, 'wolf': 0, 'werewolf': 0, 'supernatural power': 0, 'moon': 0, 'paramount plus': 0, 'teen fantasy': 0, 'blood': 0, 'violence': 0, 'teenage boy': 0, 'female nudity': 0, 'female rear nudity': 0, 'male nudity': 0, 'male rear nudity': 0, 'teen wolf': 0, 'wolf pack': 0, 'banshee': 0, 'werecoyote': 0, 'hellhound': 0, 'full moon': 0, 'howling': 0, 'agony': 0, 'wishful thinking': 0, 'fuck': 0, 'single dad': 0, 'werewolf bite': 0, 'paramedics': 0, 'alpha werewolf': 0, 'alpha': 0, 'drinking buddy': 0, 'lieutenant': 0, 'reference to jesus': 0, 'blood stained knife': 0, 'demon trickster': 0, 'sacred tree': 0, 'triskelion': 0, 'whispering': 0, 'animal shelter': 0, 'muscle': 0, 'druids': 0, 'paralytic': 0, 'reference to grand theft auto the video game': 0, 'neck snap': 0, 'sacred': 0, 'serial arsonist': 0}"
"{'stubborn old man': 1, 'timeframe 1950s': 1, 'god complex': 1, 'daughter': 1, 'adopted child': 1, 'adultery': 1, 'husband wife relationship': 1, 'father son relationship': 1, 'disabled character': 1, 'pulitzer prize source': 0, 'pittsburgh pennsylvania': 0, 'timeframe 20th century': 0, '1950s': 0, '20th century': 0, 'actor recreates his stage role': 0, 'garbage collector': 0, 'african american': 0, 'reference to jackie robinson': 0, 'reference to babe ruth': 0, 'no opening credits': 0, 'infidelity': 0, 'garbage truck': 0, 'one word title': 0, 'wooden fence': 0, 'domineering father': 0, 'based on play': 0, 'baseball': 0, 'united states of america': 0, 'baseball bat': 0, 'brother brother relationship': 0, 'soldier': 0, 'u.s. soldier': 0, 'u.s. marine': 0, 'actress recreates her stage role': 0, 'garbage truck driver': 0, 'trumpet': 0, 'singing': 0, 'baby': 0, 'grave': 0, 'cemetery': 0, 'snow': 0}"
"{'adventurous': 0, 'passion': 0}"
"{'based on video game': 5, 'giant gorilla': 4, 'giant wolf': 4, 'destruction': 3, 'genetic experiment': 3, 'animal monster': 3, 'mutant animal': 3, 'giant alligator': 3, 'corporate corruption': 3, 'giant lizard': 2, 'mutant lizard': 2, 'wolf': 2, 'monster': 2, 'gorilla': 2, 'san diego california': 2, 'genetic mutation': 2, 'white gorilla': 2, 'government agent': 2, 'mutation': 1, 'interspecies friendship': 1, 'chicago illinois': 1, 'destroyed city': 1, 'helicopter crash': 1, 'collapsing building': 1, 'rampaging monster': 1, 'albino animal': 1, 'man eaten by monster': 1, 'monster fight': 1, 'sign language': 1, 'giant animal': 1, 'female scientist': 1, 'crooked businesswoman': 1, 'corporation': 1, 'antidote': 1, 'pathogen': 1, 'rescue': 1, 'rampage': 1, 'reference to the justice league': 1, 'flashback': 1, 'missile': 1, 'search for cure': 1, 'genetic': 1, 'giant monster': 1, 'creature feature': 0, 'scientist': 0, 'violence': 0, 'science runs amok': 0, 'helicopter': 0, 'radio frequency': 0, 'evil corporation': 0}"
"{'friend': 0, 'best friend': 0, 'volunteer': 0, 'teenager': 0, 'son': 0, 'house swap': 0, 'love': 0, 'life': 0, 'city': 0, 'california': 0, 'new york': 0, 'airport': 0, 'hockey game': 0, 'hockey': 0, ""rubik's cube"": 0, 'reference to barbra streisand': 0, 'reference to airbnb': 0, 'reference to william faulkner': 0, 'reference to walt whitman': 0, 'reference to mark twain': 0, 'reference to edith wharton': 0, 'reference to jonathan franzen': 0, 'reference to jack frost': 0, 'reference to jackie gleason': 0, 'reference to rob lowe': 0, 'female star appears in underwear': 0, 'woman wears a black bra': 0, 'casual sex': 0, 'one night stand': 0, 'woman wears a red bra': 0, '13 year old boy': 0, 'mother son relationship': 0, 'youth hockey': 0, 'outcast': 0, 'gluten free': 0, 'nut allergy': 0, 'woman wears a miniskirt': 0, 'new york city': 0, 'los angeles california': 0, '2003': 0, 'trading house': 0, 'classes': 0, 'book manuscript': 0, 'book publisher': 0, 'unrequited love': 0, 'porsche 911 carrera': 0, 'security camera video': 0, 'twenty years later': 0, 'hospital': 0, 'woman in a bubble bath': 0}"
"{'tragic event': 0, 'lilac the flower': 0, 'naming a pickup truck': 0, 'game playing': 0, 'reading aloud from a book': 0, 'reading a book aloud to a child': 0, 'father reads a book to his son and daughter': 0, 'trauma': 0, 'statistics': 0, 'crying man': 0, 'comatose woman': 0, 'cemetery': 0, 'memory': 0, 'year 1946': 0, 'year 1988': 0, 'son talks to dead mother': 0, 'brother sister embrace': 0, 'weather report': 0, 'boarding up a window': 0, 'headstone': 0, 'reference to ernest hemingway': 0, 'dog barks': 0, 'sleep': 0, 'inability to swim': 0, 'grandfather granddaughter relationship': 0, 'grandfather grandson relationship': 0, 'saw': 0, 'hammer': 0, 'gazebo': 0, 'building a gazebo': 0, 'wind': 0, 'running': 0, ""hand held over one's heart"": 0, 'apology': 0, 'congratulations': 0, 'welcome home sign': 0, 'nervousness': 0, 'sense of hearing': 0, 'heart beat': 0, 'pot roast': 0, 'boat': 0, 'pregnancy': 0, 'veterinarian': 0, 'neighbor': 0, 'sunglasses': 0, 'doctor': 0, 'love triangle': 0, 'swimsuit': 0, 'voice over narration': 0, 'motorcycle': 0}"
"{'rape': 5, 'reverend': 3, 'mute': 3, 'retribution': 3, 'father daughter incest': 3, 'obsession': 3, 'prostitute': 2, 'preacher': 2, 'suicide by hanging': 2, 'identity theft': 2, 'sold into prostitution': 2, ""scold's bridle"": 2, 'tongue cut out': 2, 'psychological torture': 2, 'abuse': 2, 'incest': 2, 'suicide': 2, 'brothel': 2, 'psychopath': 2, 'misogyny': 3, 'revisionist western': 1, 'abused woman': 1, 'torture': 1, 'virgin': 1, 'girl': 1, 'human monster': 1, 'incestuous desire': 1, 'villain': 1, 'noir western': 1, 'epic': 1, 'sign language': 1, 'church': 1, 'house fire': 1, 'woman in labor': 1, 'change of identity': 1, 'chapter headings': 1, 'nonlinear timeline': 1, 'extreme violence': 1, 'stylized violence': 1, 'man with no name': 1, 'pig': 1, 'flashback': 1, 'attempted rape': 1, 'sex scene': 1, 'pedophile': 1, 'murder': 1, 'netherlands': 1, 'religion': 1, 'teenager': 1, 'plot twist': 1}"
"{'female full frontal nudity': 6, 'female frontal nudity': 6, 'pubic hair': 5, 'female nudity': 5, 'nudity': 5, 'crying woman': 4, 'caught masturbating': 4, 'reference to anal sex': 4, 'female pubic hair': 3, 'reference to pubic hair': 3, 'reference to mad max': 3, 'drugs': 3, 'infidelity': 3, 'legs': 3, 'single mother': 3, 'housewife': 3, 'masturbating in front of computer': 3, 'unfaithful husband': 3, 'sports bra': 3, 'chicago illinois': 3, 'depressed woman': 4, 'lgbt': 2, 'female bonding': 2, 'pantyhose': 2, 'lingerie': 2, 'brasserie': 2, 'cleavage': 2, 'scantily clad female': 2, 'no panties': 2, 'nude girl': 2, 'female rear nudity': 2, 'voyeur': 2, 'voyeurism': 2, 'blonde': 2, 'copulation': 2, 'coitus': 2, 'sex in bed': 2, 'pta meeting': 2, 'sexual humor': 2, 'scene during end credits': 2, 'pta election': 2, 'election day': 2, 'television set': 2, 'restaurant': 2, 'movie theater': 2, 'breakfast': 2, 'late for work': 2, 'boss': 2, 'reference to vin diesel': 2, 'dog': 2}"
"{'superhero': 1, 'based on comic': 1, 'dc comics': 1, 'pet': 1, 'dog': 1, 'cat': 1, 'superdog': 1, 'animal superhero': 1, 'superhero action': 1, 'justice league': 1, 'superhero dog': 0, 'supernatural power': 0, 'cartoon dog': 0, 'cartoon cat': 0, 'hero dog': 0, 'flying dog': 0, 'krypto the superdog character': 0, 'based on comic book': 0, 'flying': 0, 'cgi animation': 0, 'computer animation': 0, '3d animation': 0, 'superhero team': 0, 'crime fighting': 0, 'batman character': 0, 'wonder woman character': 0, 'green lantern character': 0, 'cyborg character': 0, 'superman character': 0, 'squirrel': 0, 'pig': 0, 'turtle': 0, 'friend': 0, 'lex luthor character': 0, 'flying animal': 0, 'crime fighter': 0, 'animal that acts human': 0, 'talking animal': 0, 'animal hero': 0, 'anthropomorphic animal': 0, 'animals family': 0, 'surreal comedy': 0, 'jessica cruz character': 0, 'diana prince character': 0, 'the flash character': 0, 'aquaman character': 0, 'clark kent character': 0, 'lois lane character': 0, 'talking pet': 0, 'metropolis the city': 0}"
"{'boxer': 3, 'boxing ring': 3, 'death of wife': 3, 'male nudity': 4, 'boxing training': 2, 'rage': 1, 'muscular': 1, 'grief': 1, 'madison square garden manhattan new york city': 1, 'husband wife relationship': 1, 'father daughter relationship': 1, 'death of mother': 1, 'vomiting': 0, 'self destructiveness': 0, 'professional boxer': 0, 'charity event': 0, 'sporting comeback': 0, 'accidental death': 0, 'low blow': 0, 'brawl': 0, 'sports suspension': 0, 'car hitting a tree': 0, 'woman shot and killed': 0, ""character repeats someone else's dialogue"": 0, 'new york city': 0, 'boxing sport': 0, '2010s': 0, 'boxing': 0, 'punched in the groin': 0, 'punch into the camera': 0, 'manhattan new york city': 0, 'las vegas nevada': 0, ""caesar's palace las vegas"": 0, 'montage': 0, 'year 2014': 0, 'slapped in the face': 0, 'bar': 0, 'courtroom': 0, 'flashback': 0, 'spitting blood': 0, 'pistol': 0, 'cemetery': 0, 'shot in the chest': 0, 'fistfight': 0, 'press conference': 0, 'punched in the stomach': 0, 'slow motion scene': 0, 'punched in the face': 0, 'scene during opening credits': 0, 'boxing manager': 0}"
"{'soldier': 1, 'year 1945': 1, 'period drama': 1, 'based on true story': 1, 'gold': 0, 'mission': 0, 'exploration': 0, 'military': 0, 'world war': 0, 'world war two': 0, 'treasure': 0, 'fight': 0, '1940s': 0, 'timeframe 1940s': 0, '20th century': 0, 'timeframe 20th century': 0, 'treasure hunt': 0, 'weapon': 0, 'rifle': 0, 'knife': 0, 'attack': 0, 'ingot': 0, 'blood': 0, 'violence': 0, 'army': 0, 'bazooka': 0, 'rpg': 0, 'gun': 0, 'handgun': 0, 'epic action': 0, 'epic war': 0, 'explosion': 0, 'tank': 0, 'period piece': 0, 'satire': 0, 'brutal': 0, 'saved from hanging': 0, 'kubelwagen': 0, 'panzerfaust': 0, 'brother sister relationship': 0, 'boy with down syndrome': 0, 'potato masher grenade': 0, 'loss of eye': 0, 'cyanide poisoning': 0, 'walther p 38': 0, 'saved by the bell': 0, 'actor with down syndrome': 0, 'm4 sherman tank': 0, 'german mp40 automatic gun': 0, 'luger pistol': 0}"
"{'possessed doll': 3, 'evil doll': 3, 'prequel': 3, 'nun': 2, 'loss of daughter': 1, 'broken glass': 1, 'stairway elevator chair': 1, 'dollmaker': 1, 'orphanage': 1, 'doll': 1, 'creepy doll': 1, 'prequel to spin off': 1, 'dress': 0, 'catholic nun': 0, 'mirror': 0, 'doll eye': 0, 'magnifying glass': 0, 'one word message': 0, 'tickling': 0, ""brushing daughter's hair"": 0, 'yawning': 0, 'confessional': 0, 'changing a tire': 0, 'sneeze': 0, 'flash forward': 0, 'riding a bus': 0, 'choosing a bedroom': 0, 'startled': 0, 'closet under the stairs': 0, 'crippled by polio': 0, 'note slid under door': 0, 'skeleton key': 0, 'locking a door': 0, 'looking into a well': 0, 'blanket fort': 0, 'bedridden': 0, 'puppet': 0, 'clawing at the floor': 0, 'boot': 0, 'toy gun': 0, 'ear pressed to door': 0, 'ball on a string': 0, 'malevolent entity': 0, 'left alone': 0, 'jostled': 0, 'mind transfer': 0, 'ghost': 0, 'lantern': 0, 'well cover': 0, 'page of a bible': 0}"
"{'hacker': 2, 'prison': 1, 'computer': 1, 'cybercrime': 1, 'taxi': 1, 'bar': 1, 'one word title': 1, 'indonesia': 0, 'reference to massachusetts institute of technology': 0, 'pulled from theater': 0, 'false identity': 0, 'gambling': 0, 'fraud': 0, 'scene of the crime': 0, 'fbi federal bureau of investigation': 0, ""character repeats someone else's dialogue"": 0, 'kiss': 0, 'sex scene': 0, 'australian actor playing american character': 0, 'terrorist': 0, 'chase': 0, 'hong kong': 0, 'bank': 0, 'tin': 0, 'shot multiple times': 0, 'rpg': 0, 'keylogger': 0, 'cooling tower explosion': 0, 'nuclear reactor explosion': 0, 'nightclub': 0, 'wiretapping': 0, 'hidden camera': 0, 'e mail': 0, 'police': 0, 'prison guard': 0, 'gunfight': 0, 'mixed martial arts': 0, 'fight': 0, 'police officer stabbed': 0, 'police officer shot': 0, 'parade': 0, 'reference to 9 11': 0, 'murder of a police officer': 0, 'interracial kiss': 0, 'computer virus': 0, 'subtitled scene': 0, 'earth viewed from space': 0, 'interracial sex': 0, 'cyber terrorism': 0, 'car crash': 0}"
"{'basketball sport': 1, 'remake': 0, 'basketball': 0, 'basketball player': 0, 'tournament': 0, 'ball': 0, 'color in title': 0, 'buddy': 0, 'friendship': 0, 'hustle': 0, 'buddy comedy': 0, 'basketball coach': 0, 'coach': 0, 'hulu': 0, 'black': 0, 'black man': 0, 'arena': 0, 'court': 0, 'life': 0, 'f word': 0, 'profanity': 0, 'gender in title': 0}"
"{'vigilante': 3, 'sequel': 4, 'cartel': 2, 'u.s. mexico border': 2, 'prostitution': 2, 'sex slave': 2, 'rape and revenge': 2, 'forced prostitution': 2, 'fifth part': 3, 'one man army': 3, 'vigilante justice': 3, 'rambo': 3, 'implied rape': 2, 'slave trade': 2, 'sex trafficking': 2, 'mexican stereotype': 2, 'violence': 1, 'brutality': 1, 'mercilessness': 1, 'grindhouse film': 1, 'one against many': 1, 'sadism': 1, 'drugged drink': 1, 'human trafficking': 1, 'human trafficker': 1, 'cowboy hat': 1, 'sawed off shotgun': 1, 'bow and arrow': 1, 'f word': 1, 'profanity': 1, 'head blown off': 1, 'slow motion scene': 1, 'ex soldier': 1, 'coming out of retirement': 1, 'stereotype': 1, 'cultural stereotype': 1, 'virgin': 1, 'trafficking victim': 1, 'mexican cartel': 1, 'lever action rifle': 1, 'winchester rifle': 1, 'capitalist': 1, 'tattooed thug': 1, 'hoop earrings': 1, 'american in mexico': 1, 'turning the tables': 1, 'loss of virginity': 1, 'loss of innocence': 1, 'rape of a virgin': 1, 'love making': 1}"
"{'boy': 1, 'city': 1, 'career': 1, 'boat': 1, 'olympian': 0, 'sea': 0, 'across': 0, '2016 olympics': 0, 'based on real people': 0, 'swimming': 0, 'rio 2016': 0, 'olympic games': 0, 'life': 0, 'journey': 0, 'athlete': 0, 'girl': 0, '2010s': 0, 'year 2015': 0, 'year 2016': 0, 'civil war': 0, 'sister': 0, 'swimming pool': 0, 'survival': 0, 'stadium': 0, 'rio 2016 summer olympics': 0, 'timeframe 2010s': 0, 'aquatic': 0, 'attack': 0, 'aquatic sport': 0, 'volunteer': 0, 'coach': 0, 'missile': 0, 'soldier': 0, 'docudrama drama': 0, 'directed by female': 0, 'female director': 0, '17 year old girl': 0, 'female swimmer': 0, 'female star appears in swimsuit': 0, 'nipples visible through clothing': 0, 'motivation': 0, 'damascus syria': 0, 'berlin': 0, 'border crossing': 0, 'underwater scene': 0, '2011': 0, '2015': 0, 'woman exercising': 0, 'lost at sea': 0, 'engine failure': 0}"
"{'aviation': 6, 'pilot': 5, 'investigation': 4, 'bird sucked into jet engine': 4, 'airplane accident': 4, 'hudson river': 3, 'brace position': 2, 'interview': 2, 'husband wife relationship': 2, 'crash landing': 2, 'water landing': 2, 'airplane': 2, 'based on true story': 2, 'flight simulator': 2, 'diver': 2, 'public hearing': 2, 'flight simulation': 2, 'flight controller': 1, 'new york city': 1, 'national transportation safety board': 1, 'teterboro new jersey': 1, 'plane crashes into the water': 1, 'life changing decision': 1, 'nickname as title': 1, 'nonlinear timeline': 1, 'hotel': 1, 'nightmare': 1, 'dream sequence': 1, 'co pilot': 1, 'rescue': 1, 'airliner': 1, 'board of inquiry': 1, 'accident investigation': 1, 'hotel room': 1, 'hero': 0, 'stewardess': 0, 'air traffic controller': 0, 'passenger': 0, 'passenger plane': 0, 'airbus': 0, 'airbus a320': 0, 'jet': 0, 'fighter jet': 0, 'jet fighter': 0, 'river': 0, 'ship': 0, 'new york cityscape': 0, 'self doubt': 0, 'ends with text': 0, 'computer simulation': 0}"
"{'disaster film': 2, 'near future': 2, 'malfunction': 2, 'disaster': 2, 'failure': 2, 'environmental catastrophe': 2, 'nasa': 2, 'tsunami': 2, 'space rocket': 1, 'kidnapping': 1, 'international space station': 1, 'space shuttle launch': 1, 'global warming': 1, 'climate change': 1, 'global disaster': 1, 'tough girl': 1, 'female warrior': 1, 'female astronaut': 1, 'satellite': 1, 'climate': 1, 'network': 1, 'catastrophe': 1, 'hurricane': 1, 'weather': 1, 'mass destruction': 1, 'brother brother relationship': 1, 'father daughter relationship': 1, 'female agent': 1, 'title spoken by character': 1, 'president of the united states': 0, 'countdown': 0, 'self destruct': 0, 'self destruct sequence': 0, 'political convention': 0, 'assassination attempt': 0, 'hearing': 0, 'secretary of state': 0, 'dog': 0, 'cold front': 0, 'computer programming': 0, 'spacewalk': 0, 'spacesuit': 0, 'beach': 0, 'space station': 0, 'evacuation': 0, 'extreme weather': 0, 'explosion': 0, 'tornado': 0, 'heat wave': 0, 'video conference': 0}"
"{'hospital': 1, 'cystic fibrosis': 1, 'terminal illness': 1, 'teenager': 0, 'teenage boy': 0, 'teenage girl': 0, 'father daughter relationship': 0, 'mother daughter relationship': 0, 'mother son relationship': 0, 'nurse': 0, 'surgery': 0, 'lungs': 0, 'lung transplant': 0, 'drawing': 0, 'best friend': 0, 'death': 0, 'death of best friend': 0, 'oxygen tube': 0, 'oxygen tank': 0, 'swimming pool': 0, 'swimming': 0, 'frozen lake': 0, 'slow motion scene': 0, 'time lapse photography': 0, 'overhead camera shot': 0, 'animated sequence': 0, 'friend': 0, 'friendship': 0, 'cell phone': 0, 'computer': 0, 'apple computer': 0, 'medical face mask': 0, 'pool cue': 0, 'holding hands': 0, 'saving a life': 0, 'falling through ice': 0, 'snow': 0, 'dead sister': 0, 'skydiving': 0, 'gay friend': 0, 'brassiere': 0, ""survivor's guilt"": 0, 'party': 0, 'montage': 0, 'mouth to mouth resuscitation': 0, 'repeated scene': 0, 'repeated montage': 0, 'prologue': 0, 'candle': 0, 'birthday': 0}"
"{'halloween': 8, 'babysitting': 8, 'year 1978': 6, 'stabbed to death': 5, 'homicidal maniac': 5, 'psycho killer': 5, 'slasher': 5, 'violence': 5, '1970s': 4, 'stalking': 4, 'evil man': 4, 'falling from height': 4, 'dog': 4, 'psychopath': 4, 'boogeyman': 4, 'dead dog': 4, 'serial killer': 4, 'escaped killer': 4, 'strangulation': 4, 'masked killer': 4, 'michael myers character': 3, '1960s': 3, 'electronic music score': 3, 'famous score': 3, 'murder of a nude woman': 3, 'cult film': 3, 'first part': 3, 'holiday horror': 3, 'nudity': 3, 'night': 3, 'death': 3, 'psychiatrist': 3, 'high school': 3, 'mask': 3, 'sadistic psychopath': 3, 'knitting needle': 3, 'stabbed with kitchen knife': 3, 'strangled with a telephone cord': 3, 'laundry room': 3, 'female nudity': 3, 'butcher knife': 3, 'stabbing': 3, 'f rated': 2, 'dr sam loomis character': 2, 'laurie strode character': 2, 'watching tv': 2, '15 years': 2, 'telephone call': 2, 'murder of a teenager': 2, 'teenager': 2}"
"{'italian mafia': 1, 'funeral': 1, 'fish out of water': 1, 'female mobster': 1, 'reference to eat pray love book': 1, 'criminal enterprise': 1, 'inheritance': 1, 'alliterative title': 1, 'criminal': 0, 'female protagonist': 0, 'death of grandfather': 0, 'consigliere': 0, 'mafia war': 0, 'calabria italy': 0, 'winery': 0, 'murder of grandfather': 0, 'female friendship': 0, 'friendship between women': 0, 'interracial friendship': 0, 'female lawyer': 0, 'cheating husband': 0, 'unfaithful husband': 0, 'infidelity': 0, 'cringe comedy': 0, 'shooting': 0, 'automatic handgun': 0, 'revolver': 0, 'assault rifle': 0, 'stabbing': 0, 'disembowel': 0, 'shootout': 0, 'gun play': 0, ""camera shot of a woman's feet in high heels"": 0, 'black high heels': 0, 'black stockings': 0, 'high heels': 0, 'spitting': 0, 'unknown number': 0, 'oregon': 0, 'bodyguards': 0, 'selfdefense': 0, 'italian cooking': 0, 'jazz': 0, 'vatican': 0, 'church bell tower': 0, 'adidas': 0, 'dolce and gabbana': 0, 'poison': 0, 'disrespect': 0, 'coffin': 0}"
"{'dog': 2, 'dog movie': 0, 'funeral': 0, 'pretending to be blind': 0, 'fallen commander': 0, 'u.s. army rangers': 0, 'ptsd post traumatic stress disorder': 0, 'belgian malinois': 0, 'on the road': 0, 'tbi traumatic brain injury': 0, 'nogales arizona': 0, '1984 ford bronco': 0, 'washington state': 0, 'jblm joint base lewis mcchord': 0, 'mcchord air force baase washington': 0, 'u.s. soldier': 0, 'u.s. air force': 0, 'dog birth certificate': 0, 'dog adoption contract': 0, 'man dog relationship': 0, 'u.s. army k 9 corps': 0, 'scene during opening credits': 0, 'photo montage during opening credits': 0, 'drawing': 0, 'man wears underwear': 0, 'food': 0, 'fast food server': 0, 'teenage boy with pink hair': 0, 'title co directed by star': 0, 'military': 0, 'brain injury': 0, 'military deployment': 0, 'garbage can': 0, 'snow': 0, 'chopping wood': 0, 'axe': 0, 'cell phone': 0, 'airborne ranger': 0, 'giving a toast': 0, 'lottery ticket': 0, 'money': 0, 'framed photograph': 0, 'american flag': 0, 'beer': 0, 'drink': 0, 'drinking': 0, 'drunkenness': 0, 'parking lot': 0, 'captain': 0, 'staff sergeant': 0}"
"{'gay protagonist': 5, 'male full frontal nudity': 5, 'male frontal nudity': 8, 'male explicit nudity': 8, 'gay interest': 7, 'unsimulated sex': 7, 'male pubic hair': 4, 'male rear nudity': 4, 'pubic hair': 3, 'gay threesome': 3, 'fellatio': 5, 'male nudity': 4, 'filmmaker': 2, 'satire': 2, 'influencer': 2, 'satire comedy': 2, 'anal sex': 1, 'gay': 0, 'gay cinema': 0, 'male protagonist': 0, 'scatology': 0, 'strong sexual content': 0, 'mature content': 0, 'explicit nudity': 0, 'public nudity': 0, 'outdoor nudity': 0, 'bilingual': 0, 'dark comedy': 0, 'actor director writer': 0, 'hiding a dead body': 0, 'quinceanera': 0, 'mexico city': 0}"
"{'korean war': 1, 'military uniform': 1, 'air crew': 1, 'race relations': 1, 'american propaganda': 1, 'single engine airplane': 1, 'military propaganda': 1, 'glorification': 1, 'blm': 1, 'warsploitation': 1, 'airplane': 0, 'jet': 0, 'pilot': 0, 'squadron': 0, 'plane': 0, 'year 1950': 0, 'aircraft': 0, 'based on real people': 0, 'journey': 0, 'mountain': 0, 'wingman': 0, '1950s': 0, 'captain': 0, 'us navy': 0, 'u.s. navy': 0, 'air crash': 0, 'airplane shot down': 0, 'fighter pilot': 0, 'medal of honor': 0, 'airplane accident': 0, 'vought f4u corsair': 0, 'douglas a 1 skyraider': 0, 'grumman f8f bearcat': 0, 'mig 15': 0, 'battle of chosin reservoir': 0, 'rhode island': 0, 'buddy film': 0, 'cv 32 uss leyte': 0, 'bend down exposing cleavage': 0, 'interservice rivalry': 0, 'naval aviator': 0, 'husband wife relationship': 0, 'racism': 0, 'life magazine': 0, 'distinguished flying cross': 0, 'search and rescue aircraft': 0, 'sikorsky h 5 horse helicopter': 0, 'casino': 0, 'crash landing': 0, 'camaraderie': 0}"
"{'kidnapping': 0, 'neo western': 0, 'rodeo star': 0, 'contemporary western': 0, 'modern western': 0, '1970s': 0, 'year 1978': 0, 'cowboy': 0, 'horse': 0, 'journey': 0, 'mexico': 0, 'handgun': 0, 'gun': 0, 'job': 0, 'biracial child': 0, 'running away from home': 0, 'abusive mother': 0, 'sign language': 0, 'u.s. mexico border': 0, 'pet rooster': 0, 'cock fighting': 0, 'stolen car': 0, 'horse breaking': 0, 'wild horse': 0, 'absentee father': 0, 'run off the road': 0, 'gringo': 0, 'speaking spanish': 0, 'rooster': 0, 'on the run': 0, 'bad mother': 0, 'lying low': 0, 'interracial relationship': 0, 'ranch hand': 0, 'mexico city': 0, 'unsubtitled foreign language': 0, 'animal name in title': 0, 'goat': 0, 'payphone': 0, 'prayer before meal': 0, 'coming of age drama': 0, 'timeframe 1970s': 0, 'manhood': 0, 'chauvinist': 0, 'bravery': 0, 'masculinity': 0, 'mysoginist male': 0, 'road movie': 0, 'husband wife relationship': 0, 'white savior': 0}"
"{'prison': 4, 'heist': 3, 'bartender': 3, 'singing': 2, 'bar': 2, 'stealing money': 2, 'fireman': 1, 'beauty pageant': 1, 'revenge': 1, 'redemption': 1, 'investigation': 1, 'caper': 1, 'prison fight': 1, 'robbery': 1, 'birthday': 1, 'stadium': 1, 'nascar': 1, 'little girl': 1, 'amputee': 1, 'money': 1, 'west virginia': 1, 'bar fight': 1, 'white trash': 1, 'prison riot': 1, 'surprise ending': 1, 'ensemble cast': 0, 'fbi agent': 0, 'car repair': 0, 'miner': 0, 'fired from a job': 0, 'hairdresser': 0, 'reference to fast and furious': 0, 'one armed man': 0, 'setting a car on fire': 0, 'car on fire': 0, 'salt': 0, 'sentenced to prison': 0, 'birthday cake': 0, 'bare chested male': 0, 'vomiting': 0, 'pipe': 0, 'smoke': 0, 'iraq war veteran': 0, 'explosives expert': 0, 'homemade explosive': 0, 'british actor playing american character': 0, 'tunnel': 0, 'female agent': 0, 'beer': 0, 'product placement': 0}"
"{'autumn': 7, 'anthropomorphic snowman': 5, 'female protagonist': 5, 'disney animated sequel': 7, 'magic': 4, 'salamander': 4, 'second part': 4, 'anthropomorphism': 3, 'snowman': 3, 'rock': 3, 'ice': 3, 'horse': 3, 'forest': 3, 'water': 3, 'troll': 3, 'redheaded woman': 3, 'magical power': 3, 'blonde woman': 3, 'mysterious voice': 3, 'cartoon reindeer': 3, 'princess': 5, 'sequel': 5, 'cgi animation': 5, 'death of parents': 4, 'olaf the snowman character': 4, 'princess anna character': 4, 'kristoff character': 4, 'queen elsa character': 4, 'disney princess': 2, 'reindeer': 2, 'sister sister relationship': 2, 'castle': 2, 'dress': 2, 'singing': 2, 'snow': 2, 'carrot': 2, 'air': 2, 'supernatural power': 2, 'kingdom': 2, 'scene after end credits': 2, 'surprise after end credits': 2, 'two word title': 2, 'king': 2, 'nature': 2, 'sea': 2, 'spirit': 2, 'queen': 2, 'voice': 2, 'earth': 2, 'knee high boots': 2}"
